MySQL [(none)]> select distinct asset_id,financial_plan_id,investment_id,asset_state,state,asset_type,asset_pool,create_time  from invest.t_investments where  asset_state = 8 and state = 2;
+------------------+-------------------+-------------------+-------------+-------+------------+------------+---------------------+
| asset_id         | financial_plan_id | investment_id     | asset_state | state | asset_type | asset_pool | create_time         |
| 3695582762996824 | 20161105000023403 | 20161109000061746 |           8 |     2 |          0 |          2 | 2016-11-09 19:28:58 |
| 3695582762996824 | 20161105000023403 | 20161109000061892 |           8 |     2 |          0 |          2 | 2016-11-09 19:28:59 |
| 3695582762996824 | 20161105000023403 | 20161109000061916 |           8 |     2 |          0 |          2 | 2016-11-09 19:29:01 |
| 3695582762996824 | 20161105000023403 | 20161109000062058 |           8 |     2 |          0 |          2 | 2016-11-09 19:29:04 |
| 3695582762996824 | 20161105000023403 | 20161109000062196 |           8 |     2 |          0 |          2 | 2016-11-09 19:29:04 |
| 3649210931754828 | 20161105000023403 | 20161109000062262 |           8 |     2 |          0 |          2 | 2016-11-09 19:29:06 |
| 3649210931754828 | 20161105000023403 | 20161109000062377 |           8 |     2 |          0 |          2 | 2016-11-09 19:29:07 |
| 3649210931754828 | 20161105000023403 | 20161109000062457 |           8 |     2 |          0 |          2 | 2016-11-09 19:29:08 |
| 3649210931754828 | 20161105000023403 | 20161109000062574 |           8 |     2 |          0 |          2 | 2016-11-09 19:29:08 |
| 3649210931754828 | 20161105000023403 | 20161109000062692 |           8 |     2 |          0 |          2 | 2016-11-09 19:29:13 |
| 3649210931754828 | 20161105000023403 | 20161109000062772 |           8 |     2 |          0 |          2 | 2016-11-09 19:29:14 |
| 3649210931754828 | 20161105000023403 | 20161109000062896 |           8 |     2 |          0 |          2 | 2016-11-09 19:29:17 |
| 3950576751754840 | 20161105000023403 | 20161109000062911 |           8 |     2 |          0 |          2 | 2016-11-09 19:29:19 |
| 3950576751754840 | 20161105000023403 | 20161109000063077 |           8 |     2 |          0 |          2 | 2016-11-09 19:29:20 |
| 3950576751754840 | 20161105000023403 | 20161109000063157 |           8 |     2 |          0 |          2 | 2016-11-09 19:29:21 |
| 3950576751754840 | 20161105000023403 | 20161109000063264 |           8 |     2 |          0 |          2 | 2016-11-09 19:29:22 |
| 3950576751754840 | 20161105000023403 | 20161109000063346 |           8 |     2 |          0 |          2 | 2016-11-09 19:29:24 |
| 3950576751754840 | 20161105000023403 | 20161109000063492 |           8 |     2 |          0 |          2 | 2016-11-09 19:29:26 |
| 3950576751754840 | 20161105000023403 | 20161109000063542 |           8 |     2 |          0 |          2 | 2016-11-09 19:29:29 |
| 3950576751754840 | 20161105000023403 | 20161109000063673 |           8 |     2 |          0 |          2 | 2016-11-09 19:29:29 |
| 3950576751754840 | 20161105000023403 | 20161109000063758 |           8 |     2 |          0 |          2 | 2016-11-09 19:29:30 |
| 3888972891754824 | 20161105000023403 | 20161109000063894 |           8 |     2 |          0 |          2 | 2016-11-09 19:29:32 |
| 3888972891754824 | 20161105000023403 | 20161109000063911 |           8 |     2 |          0 |          2 | 2016-11-09 19:29:33 |
| 3888972891754824 | 20161105000023403 | 20161109000064077 |           8 |     2 |          0 |          2 | 2016-11-09 19:29:34 |
| 3888972891754824 | 20161105000023403 | 20161109000064174 |           8 |     2 |          0 |          2 | 2016-11-09 19:29:35 |
| 3888972891754824 | 20161105000023403 | 20161109000064273 |           8 |     2 |          0 |          2 | 2016-11-09 19:29:43 |
| 3888972891754824 | 20161105000023403 | 20161109000064396 |           8 |     2 |          0 |          2 | 2016-11-09 19:29:45 |
| 3840555622996848 | 20161105000023403 | 20161109000064462 |           8 |     2 |          0 |          2 | 2016-11-09 19:29:48 |
| 3840555622996848 | 20161105000023403 | 20161109000064577 |           8 |     2 |          0 |          2 | 2016-11-09 19:29:49 |
| 3840555622996848 | 20161105000023403 | 20161109000064657 |           8 |     2 |          0 |          2 | 2016-11-09 19:29:49 |
| 3840555622996848 | 20161105000023403 | 20161109000064774 |           8 |     2 |          0 |          2 | 2016-11-09 19:29:50 |
| 3840555622996848 | 20161105000023403 | 20161109000064846 |           8 |     2 |          0 |          2 | 2016-11-09 19:29:58 |
| 3840555622996848 | 20161105000023403 | 20161109000064916 |           8 |     2 |          0 |          2 | 2016-11-09 19:30:01 |
| 3840555622996848 | 20161105000023403 | 20161109000065042 |           8 |     2 |          0 |          2 | 2016-11-09 19:30:02 |
| 3840555622996848 | 20161105000023403 | 20161109000065158 |           8 |     2 |          0 |          2 | 2016-11-09 19:30:03 |
| 3840555622996848 | 20161105000023403 | 20161109000065296 |           8 |     2 |          0 |          2 | 2016-11-09 19:30:04 |
| 3154810962996826 | 20161105000023403 | 20161109000065394 |           8 |     2 |          0 |          2 | 2016-11-09 19:30:05 |
| 3154810962996826 | 20161105000023403 | 20161109000065477 |           8 |     2 |          0 |          2 | 2016-11-09 19:30:07 |
| 3154810962996826 | 20161105000023403 | 20161109000065574 |           8 |     2 |          0 |          2 | 2016-11-09 19:30:08 |
| 3154810962996826 | 20161105000023403 | 20161109000065644 |           8 |     2 |          0 |          2 | 2016-11-09 19:30:10 |
| 3154810962996826 | 20161105000023403 | 20161109000065738 |           8 |     2 |          0 |          2 | 2016-11-09 19:30:11 |
| 3154810962996826 | 20161105000023403 | 20161109000065842 |           8 |     2 |          0 |          2 | 2016-11-09 19:30:15 |
| 3154810962996826 | 20161105000023403 | 20161109000065973 |           8 |     2 |          0 |          2 | 2016-11-09 19:30:15 |
| 3154810962996826 | 20161105000023403 | 20161109000066058 |           8 |     2 |          0 |          2 | 2016-11-09 19:30:16 |
| 3981696171754878 | 20161105000023403 | 20161109000066177 |           8 |     2 |          0 |          2 | 2016-11-09 19:30:19 |
| 3981696171754878 | 20161105000023403 | 20161109000066246 |           8 |     2 |          0 |          2 | 2016-11-09 19:30:22 |
| 3981696171754878 | 20161105000023403 | 20161109000066338 |           8 |     2 |          0 |          2 | 2016-11-09 19:30:23 |
| 3981696171754878 | 20161105000023403 | 20161109000066492 |           8 |     2 |          0 |          2 | 2016-11-09 19:30:23 |
| 3981696171754878 | 20161105000023403 | 20161109000066586 |           8 |     2 |          0 |          2 | 2016-11-09 19:30:24 |
| 3981696171754878 | 20161105000023403 | 20161109000066672 |           8 |     2 |          0 |          2 | 2016-11-09 19:30:25 |
| 3981696171754878 | 20161105000023403 | 20161109000066716 |           8 |     2 |          0 |          2 | 2016-11-09 19:30:26 |
| 3981696171754878 | 20161105000023403 | 20161109000066842 |           8 |     2 |          0 |          2 | 2016-11-09 19:30:27 |
| 3981696171754878 | 20161105000023403 | 20161109000066973 |           8 |     2 |          0 |          2 | 2016-11-09 19:30:27 |
| 3981696171754878 | 20161105000023403 | 20161109000067058 |           8 |     2 |          0 |          2 | 2016-11-09 19:30:28 |
| 3981696171754878 | 20161105000023403 | 20161109000067196 |           8 |     2 |          0 |          2 | 2016-11-09 19:30:29 |
| 3649210931754828 | 20161105000023403 | 20161109000067294 |           8 |     2 |          0 |          2 | 2016-11-09 19:30:29 |
| 3649210931754828 | 20161105000023403 | 20161109000067362 |           8 |     2 |          0 |          2 | 2016-11-09 19:30:30 |
| 3649210931754828 | 20161105000023403 | 20161109000067477 |           8 |     2 |          0 |          2 | 2016-11-09 19:30:31 |
| 3649210931754828 | 20161105000023403 | 20161109000067542 |           8 |     2 |          0 |          2 | 2016-11-09 19:30:38 |
| 3649210931754828 | 20161105000023403 | 20161109000067673 |           8 |     2 |          0 |          2 | 2016-11-09 19:30:39 |
| 3649210931754828 | 20161105000023403 | 20161109000067796 |           8 |     2 |          0 |          2 | 2016-11-09 19:30:40 |
| 3888972891754824 | 20161105000023403 | 20161109000067846 |           8 |     2 |          0 |          2 | 2016-11-09 19:30:44 |
| 3154810962996826 | 20161105000023403 | 20161109000067946 |           8 |     2 |          0 |          2 | 2016-11-09 19:30:51 |
| 3154810962996826 | 20161105000023403 | 20161109000068038 |           8 |     2 |          0 |          2 | 2016-11-09 19:30:51 |
| 3154810962996826 | 20161105000023403 | 20161109000068186 |           8 |     2 |          0 |          2 | 2016-11-09 19:30:53 |
| 3154810962996826 | 20161105000023403 | 20161109000068272 |           8 |     2 |          0 |          2 | 2016-11-09 19:30:53 |
| 3154810962996826 | 20161105000023403 | 20161109000068342 |           8 |     2 |          0 |          2 | 2016-11-09 19:30:55 |
| 3154810962996826 | 20161105000023403 | 20161109000068473 |           8 |     2 |          0 |          2 | 2016-11-09 19:30:56 |
| 3154810962996826 | 20161105000023403 | 20161109000068596 |           8 |     2 |          0 |          2 | 2016-11-09 19:30:57 |
| 3950576751754840 | 20161105000023403 | 20161109000068662 |           8 |     2 |          0 |          2 | 2016-11-09 19:30:59 |
| 3950576751754840 | 20161105000023403 | 20161109000068777 |           8 |     2 |          0 |          2 | 2016-11-09 19:30:59 |
| 3950576751754840 | 20161105000023403 | 20161109000068864 |           8 |     2 |          0 |          2 | 2016-11-09 19:31:01 |
| 3950576751754840 | 20161105000023403 | 20161109000068986 |           8 |     2 |          0 |          2 | 2016-11-09 19:31:04 |
| 3144980541754873 | 20161105000023403 | 20161109000069062 |           8 |     2 |          0 |          2 | 2016-11-09 19:31:05 |
| 3144980541754873 | 20161105000023403 | 20161109000069177 |           8 |     2 |          0 |          2 | 2016-11-09 19:31:06 |
| 3144980541754873 | 20161105000023403 | 20161109000069257 |           8 |     2 |          0 |          2 | 2016-11-09 19:31:07 |
| 3144980541754873 | 20161105000023403 | 20161109000069346 |           8 |     2 |          0 |          2 | 2016-11-09 19:31:08 |
| 3144980541754873 | 20161105000023403 | 20161109000069438 |           8 |     2 |          0 |          2 | 2016-11-09 19:31:09 |
| 3144980541754873 | 20161105000023403 | 20161109000069592 |           8 |     2 |          0 |          2 | 2016-11-09 19:31:09 |
| 3144980541754873 | 20161105000023403 | 20161109000069686 |           8 |     2 |          0 |          2 | 2016-11-09 19:31:10 |
| 3894077481754898 | 20161105000023403 | 20161109000069794 |           8 |     2 |          0 |          2 | 2016-11-09 19:31:12 |
| 3894077481754898 | 20161105000023403 | 20161109000069877 |           8 |     2 |          0 |          2 | 2016-11-09 19:31:13 |
| 3894077481754898 | 20161105000023403 | 20161109000069964 |           8 |     2 |          0 |          2 | 2016-11-09 19:31:15 |
| 3695582762996824 | 20161105000023403 | 20161109000070077 |           8 |     2 |          0 |          2 | 2016-11-09 19:28:54 |
| 3695582762996824 | 20161105000023403 | 20161109000070174 |           8 |     2 |          0 |          2 | 2016-11-09 19:28:56 |
| 3695582762996824 | 20161105000023403 | 20161109000070238 |           8 |     2 |          0 |          2 | 2016-11-09 19:28:58 |
| 3695582762996824 | 20161105000023403 | 20161109000070386 |           8 |     2 |          0 |          2 | 2016-11-09 19:29:00 |
| 3695582762996824 | 20161105000023403 | 20161109000070472 |           8 |     2 |          0 |          2 | 2016-11-09 19:29:01 |
| 3695582762996824 | 20161105000023403 | 20161109000070542 |           8 |     2 |          0 |          2 | 2016-11-09 19:29:02 |
| 3695582762996824 | 20161105000023403 | 20161109000070673 |           8 |     2 |          0 |          2 | 2016-11-09 19:29:03 |
| 3649210931754828 | 20161105000023403 | 20161109000070794 |           8 |     2 |          0 |          2 | 2016-11-09 19:29:05 |
| 3649210931754828 | 20161105000023403 | 20161109000070811 |           8 |     2 |          0 |          2 | 2016-11-09 19:29:06 |
| 3649210931754828 | 20161105000023403 | 20161109000070964 |           8 |     2 |          0 |          2 | 2016-11-09 19:29:09 |
| 3649210931754828 | 20161105000023403 | 20161109000071044 |           8 |     2 |          0 |          2 | 2016-11-09 19:29:10 |
| 3649210931754828 | 20161105000023403 | 20161109000071146 |           8 |     2 |          0 |          2 | 2016-11-09 19:29:10 |
| 3649210931754828 | 20161105000023403 | 20161109000071238 |           8 |     2 |          0 |          2 | 2016-11-09 19:29:12 |
| 3649210931754828 | 20161105000023403 | 20161109000071386 |           8 |     2 |          0 |          2 | 2016-11-09 19:29:13 |
| 3649210931754828 | 20161105000023403 | 20161109000071416 |           8 |     2 |          0 |          2 | 2016-11-09 19:29:15 |
| 3649210931754828 | 20161105000023403 | 20161109000071542 |           8 |     2 |          0 |          2 | 2016-11-09 19:29:15 |
| 3649210931754828 | 20161105000023403 | 20161109000071673 |           8 |     2 |          0 |          2 | 2016-11-09 19:29:16 |
| 3649210931754828 | 20161105000023403 | 20161109000071758 |           8 |     2 |          0 |          2 | 2016-11-09 19:29:17 |
| 3950576751754840 | 20161105000023403 | 20161109000071894 |           8 |     2 |          0 |          2 | 2016-11-09 19:29:18 |
| 3950576751754840 | 20161105000023403 | 20161109000071962 |           8 |     2 |          0 |          2 | 2016-11-09 19:29:19 |
| 3950576751754840 | 20161105000023403 | 20161109000072074 |           8 |     2 |          0 |          2 | 2016-11-09 19:29:21 |
| 3950576751754840 | 20161105000023403 | 20161109000072144 |           8 |     2 |          0 |          2 | 2016-11-09 19:29:23 |
| 3950576751754840 | 20161105000023403 | 20161109000072238 |           8 |     2 |          0 |          2 | 2016-11-09 19:29:24 |
| 3950576751754840 | 20161105000023403 | 20161109000072386 |           8 |     2 |          0 |          2 | 2016-11-09 19:29:26 |
| 3950576751754840 | 20161105000023403 | 20161109000072472 |           8 |     2 |          0 |          2 | 2016-11-09 19:29:27 |
| 3950576751754840 | 20161105000023403 | 20161109000072516 |           8 |     2 |          0 |          2 | 2016-11-09 19:29:28 |
| 3950576751754840 | 20161105000023403 | 20161109000072696 |           8 |     2 |          0 |          2 | 2016-11-09 19:29:31 |
| 3888972891754824 | 20161105000023403 | 20161109000072762 |           8 |     2 |          0 |          2 | 2016-11-09 19:29:33 |
| 3888972891754824 | 20161105000023403 | 20161109000072857 |           8 |     2 |          0 |          2 | 2016-11-09 19:29:35 |
| 3888972891754824 | 20161105000023403 | 20161109000072964 |           8 |     2 |          0 |          2 | 2016-11-09 19:29:36 |
| 3888972891754824 | 20161105000023403 | 20161109000073044 |           8 |     2 |          0 |          2 | 2016-11-09 19:29:37 |
| 3888972891754824 | 20161105000023403 | 20161109000073146 |           8 |     2 |          0 |          2 | 2016-11-09 19:29:38 |
| 3888972891754824 | 20161105000023403 | 20161109000073238 |           8 |     2 |          0 |          2 | 2016-11-09 19:29:38 |
| 3888972891754824 | 20161105000023403 | 20161109000073392 |           8 |     2 |          0 |          2 | 2016-11-09 19:29:39 |
| 3888972891754824 | 20161105000023403 | 20161109000073486 |           8 |     2 |          0 |          2 | 2016-11-09 19:29:40 |
| 3888972891754824 | 20161105000023403 | 20161109000073572 |           8 |     2 |          0 |          2 | 2016-11-09 19:29:40 |
| 3888972891754824 | 20161105000023403 | 20161109000073616 |           8 |     2 |          0 |          2 | 2016-11-09 19:29:41 |
| 3888972891754824 | 20161105000023403 | 20161109000073742 |           8 |     2 |          0 |          2 | 2016-11-09 19:29:42 |
| 3888972891754824 | 20161105000023403 | 20161109000073858 |           8 |     2 |          0 |          2 | 2016-11-09 19:29:44 |
| 3840555622996848 | 20161105000023403 | 20161109000073994 |           8 |     2 |          0 |          2 | 2016-11-09 19:29:47 |
| 3840555622996848 | 20161105000023403 | 20161109000074011 |           8 |     2 |          0 |          2 | 2016-11-09 19:29:48 |
| 3840555622996848 | 20161105000023403 | 20161109000074164 |           8 |     2 |          0 |          2 | 2016-11-09 19:29:51 |
| 3840555622996848 | 20161105000023403 | 20161109000074244 |           8 |     2 |          0 |          2 | 2016-11-09 19:29:57 |
| 3840555622996848 | 20161105000023403 | 20161109000074338 |           8 |     2 |          0 |          2 | 2016-11-09 19:29:58 |
| 3840555622996848 | 20161105000023403 | 20161109000074492 |           8 |     2 |          0 |          2 | 2016-11-09 19:29:59 |
| 3840555622996848 | 20161105000023403 | 20161109000074586 |           8 |     2 |          0 |          2 | 2016-11-09 19:30:00 |
| 3840555622996848 | 20161105000023403 | 20161109000074672 |           8 |     2 |          0 |          2 | 2016-11-09 19:30:00 |
| 3840555622996848 | 20161105000023403 | 20161109000074773 |           8 |     2 |          0 |          2 | 2016-11-09 19:30:02 |
| 3154810962996826 | 20161105000023403 | 20161109000074862 |           8 |     2 |          0 |          2 | 2016-11-09 19:30:06 |
| 3154810962996826 | 20161105000023403 | 20161109000074911 |           8 |     2 |          0 |          2 | 2016-11-09 19:30:07 |
| 3154810962996826 | 20161105000023403 | 20161109000075057 |           8 |     2 |          0 |          2 | 2016-11-09 19:30:08 |
| 3154810962996826 | 20161105000023403 | 20161109000075164 |           8 |     2 |          0 |          2 | 2016-11-09 19:30:09 |
| 3154810962996826 | 20161105000023403 | 20161109000075246 |           8 |     2 |          0 |          2 | 2016-11-09 19:30:10 |
| 3154810962996826 | 20161105000023403 | 20161109000075392 |           8 |     2 |          0 |          2 | 2016-11-09 19:30:11 |
| 3154810962996826 | 20161105000023403 | 20161109000075486 |           8 |     2 |          0 |          2 | 2016-11-09 19:30:12 |
| 3154810962996826 | 20161105000023403 | 20161109000075672 |           8 |     2 |          0 |          2 | 2016-11-09 19:30:13 |
| 3154810962996826 | 20161105000023403 | 20161109000075716 |           8 |     2 |          0 |          2 | 2016-11-09 19:30:14 |
| 3154810962996826 | 20161105000023403 | 20161109000075896 |           8 |     2 |          0 |          2 | 2016-11-09 19:30:17 |
| 3981696171754878 | 20161105000023403 | 20161109000075994 |           8 |     2 |          0 |          2 | 2016-11-09 19:30:18 |
| 3981696171754878 | 20161105000023403 | 20161109000076062 |           8 |     2 |          0 |          2 | 2016-11-09 19:30:18 |
| 3981696171754878 | 20161105000023403 | 20161109000076157 |           8 |     2 |          0 |          2 | 2016-11-09 19:30:20 |
| 3981696171754878 | 20161105000023403 | 20161109000076264 |           8 |     2 |          0 |          2 | 2016-11-09 19:30:20 |
| 3981696171754878 | 20161105000023403 | 20161109000076344 |           8 |     2 |          0 |          2 | 2016-11-09 19:30:21 |
| 3649210931754828 | 20161105000023403 | 20161109000076457 |           8 |     2 |          0 |          2 | 2016-11-09 19:30:32 |
| 3649210931754828 | 20161105000023403 | 20161109000076564 |           8 |     2 |          0 |          2 | 2016-11-09 19:30:33 |
| 3649210931754828 | 20161105000023403 | 20161109000076644 |           8 |     2 |          0 |          2 | 2016-11-09 19:30:33 |
| 3649210931754828 | 20161105000023403 | 20161109000076746 |           8 |     2 |          0 |          2 | 2016-11-09 19:30:34 |
| 3649210931754828 | 20161105000023403 | 20161109000076838 |           8 |     2 |          0 |          2 | 2016-11-09 19:30:35 |
| 3649210931754828 | 20161105000023403 | 20161109000076992 |           8 |     2 |          0 |          2 | 2016-11-09 19:30:36 |
| 3649210931754828 | 20161105000023403 | 20161109000077086 |           8 |     2 |          0 |          2 | 2016-11-09 19:30:36 |
| 3649210931754828 | 20161105000023403 | 20161109000077172 |           8 |     2 |          0 |          2 | 2016-11-09 19:30:37 |
| 3649210931754828 | 20161105000023403 | 20161109000077216 |           8 |     2 |          0 |          2 | 2016-11-09 19:30:38 |
| 3649210931754828 | 20161105000023403 | 20161109000077358 |           8 |     2 |          0 |          2 | 2016-11-09 19:30:39 |
| 3888972891754824 | 20161105000023403 | 20161109000077494 |           8 |     2 |          0 |          2 | 2016-11-09 19:30:41 |
| 3888972891754824 | 20161105000023403 | 20161109000077562 |           8 |     2 |          0 |          2 | 2016-11-09 19:30:41 |
| 3888972891754824 | 20161105000023403 | 20161109000077677 |           8 |     2 |          0 |          2 | 2016-11-09 19:30:42 |
| 3888972891754824 | 20161105000023403 | 20161109000077757 |           8 |     2 |          0 |          2 | 2016-11-09 19:30:43 |
| 3888972891754824 | 20161105000023403 | 20161109000077864 |           8 |     2 |          0 |          2 | 2016-11-09 19:30:43 |
| 3888972891754824 | 20161105000023403 | 20161109000077938 |           8 |     2 |          0 |          2 | 2016-11-09 19:30:45 |
| 3888972891754824 | 20161105000023403 | 20161109000078092 |           8 |     2 |          0 |          2 | 2016-11-09 19:30:46 |
| 3888972891754824 | 20161105000023403 | 20161109000078186 |           8 |     2 |          0 |          2 | 2016-11-09 19:30:46 |
| 3154810962996826 | 20161105000023403 | 20161109000078294 |           8 |     2 |          0 |          2 | 2016-11-09 19:30:47 |
| 3154810962996826 | 20161105000023403 | 20161109000078362 |           8 |     2 |          0 |          2 | 2016-11-09 19:30:48 |
| 3154810962996826 | 20161105000023403 | 20161109000078477 |           8 |     2 |          0 |          2 | 2016-11-09 19:30:49 |
| 3154810962996826 | 20161105000023403 | 20161109000078557 |           8 |     2 |          0 |          2 | 2016-11-09 19:30:49 |
| 3154810962996826 | 20161105000023403 | 20161109000078664 |           8 |     2 |          0 |          2 | 2016-11-09 19:30:50 |
| 3154810962996826 | 20161105000023403 | 20161109000078792 |           8 |     2 |          0 |          2 | 2016-11-09 19:30:52 |
| 3154810962996826 | 20161105000023403 | 20161109000078816 |           8 |     2 |          0 |          2 | 2016-11-09 19:30:54 |
| 3154810962996826 | 20161105000023403 | 20161109000078958 |           8 |     2 |          0 |          2 | 2016-11-09 19:30:56 |
| 3950576751754840 | 20161105000023403 | 20161109000079094 |           8 |     2 |          0 |          2 | 2016-11-09 19:30:58 |
| 3950576751754840 | 20161105000023403 | 20161109000079157 |           8 |     2 |          0 |          2 | 2016-11-09 19:31:00 |
| 3950576751754840 | 20161105000023403 | 20161109000079246 |           8 |     2 |          0 |          2 | 2016-11-09 19:31:01 |
| 3950576751754840 | 20161105000023403 | 20161109000079338 |           8 |     2 |          0 |          2 | 2016-11-09 19:31:02 |
| 3950576751754840 | 20161105000023403 | 20161109000079492 |           8 |     2 |          0 |          2 | 2016-11-09 19:31:03 |
| 3144980541754873 | 20161105000023403 | 20161109000079594 |           8 |     2 |          0 |          2 | 2016-11-09 19:31:04 |
| 3144980541754873 | 20161105000023403 | 20161109000079664 |           8 |     2 |          0 |          2 | 2016-11-09 19:31:07 |
| 3144980541754873 | 20161105000023403 | 20161109000079772 |           8 |     2 |          0 |          2 | 2016-11-09 19:31:10 |
| 3144980541754873 | 20161105000023403 | 20161109000079816 |           8 |     2 |          0 |          2 | 2016-11-09 19:31:11 |
| 3894077481754898 | 20161105000023403 | 20161109000079962 |           8 |     2 |          0 |          2 | 2016-11-09 19:31:12 |
| 3894077481754898 | 20161105000023403 | 20161109000080057 |           8 |     2 |          0 |          2 | 2016-11-09 19:31:14 |
| 3894077481754898 | 20161105000023403 | 20161109000080146 |           8 |     2 |          0 |          2 | 2016-11-09 19:31:15 |
| 3894077481754898 | 20161105000023403 | 20161109000080272 |           8 |     2 |          0 |          2 | 2016-11-09 19:31:18 |
| 3894077481754898 | 20161105000023403 | 20161109000080316 |           8 |     2 |          0 |          2 | 2016-11-09 19:31:19 |
| 3894077481754898 | 20161105000023403 | 20161109000080473 |           8 |     2 |          0 |          2 | 2016-11-09 19:31:21 |
| 3894077481754898 | 20161105000023403 | 20161109000080558 |           8 |     2 |          0 |          2 | 2016-11-09 19:31:21 |
| 3598633123171289 | 20161105000023403 | 20161109000080664 |           8 |     2 |          0 |          2 | 2016-11-09 19:31:26 |
| 3598633123171289 | 20161105000023403 | 20161109000080746 |           8 |     2 |          0 |          2 | 2016-11-09 19:31:27 |
| 3598633123171289 | 20161105000023403 | 20161109000080838 |           8 |     2 |          0 |          2 | 2016-11-09 19:31:28 |
| 3598633123171289 | 20161105000023403 | 20161109000080992 |           8 |     2 |          0 |          2 | 2016-11-09 19:31:29 |
| 3598633123171289 | 20161105000023403 | 20161109000081016 |           8 |     2 |          0 |          2 | 2016-11-09 19:31:31 |
| 3598633123171289 | 20161105000023403 | 20161109000081142 |           8 |     2 |          0 |          2 | 2016-11-09 19:31:31 |
| 3598633123171289 | 20161105000023403 | 20161109000081273 |           8 |     2 |          0 |          2 | 2016-11-09 19:31:32 |
| 3598633123171289 | 20161105000023403 | 20161109000081358 |           8 |     2 |          0 |          2 | 2016-11-09 19:31:33 |
| 3598633123171289 | 20161105000023403 | 20161109000081496 |           8 |     2 |          0 |          2 | 2016-11-09 19:31:33 |
| 3794342591754822 | 20161105000023403 | 20161109000081577 |           8 |     2 |          0 |          2 | 2016-11-09 19:31:35 |
| 3794342591754822 | 20161105000023403 | 20161109000081657 |           8 |     2 |          0 |          2 | 2016-11-09 19:31:35 |
| 3794342591754822 | 20161105000023403 | 20161109000081764 |           8 |     2 |          0 |          2 | 2016-11-09 19:31:35 |
| 3794342591754822 | 20161105000023403 | 20161109000081846 |           8 |     2 |          0 |          2 | 2016-11-09 19:31:36 |
| 3794342591754822 | 20161105000023403 | 20161109000081938 |           8 |     2 |          0 |          2 | 2016-11-09 19:31:36 |
| 3794342591754822 | 20161105000023403 | 20161109000082042 |           8 |     2 |          0 |          2 | 2016-11-09 19:31:38 |
| 3794342591754822 | 20161105000023403 | 20161109000082173 |           8 |     2 |          0 |          2 | 2016-11-09 19:31:38 |
| 3794342591754822 | 20161105000023403 | 20161109000082258 |           8 |     2 |          0 |          2 | 2016-11-09 19:31:38 |
| 3794342591754822 | 20161105000023403 | 20161109000082396 |           8 |     2 |          0 |          2 | 2016-11-09 19:31:39 |
| 3598633123171289 | 20161105000023403 | 20161109000082457 |           8 |     2 |          0 |          2 | 2016-11-09 19:31:41 |
| 3598633123171289 | 20161105000023403 | 20161109000082564 |           8 |     2 |          0 |          2 | 2016-11-09 19:31:42 |
| 3598633123171289 | 20161105000023403 | 20161109000082686 |           8 |     2 |          0 |          2 | 2016-11-09 19:31:44 |
| 3598633123171289 | 20161105000023403 | 20161109000082772 |           8 |     2 |          0 |          2 | 2016-11-09 19:31:45 |
| 3598633123171289 | 20161105000023403 | 20161109000082816 |           8 |     2 |          0 |          2 | 2016-11-09 19:31:46 |
| 3598633123171289 | 20161105000023403 | 20161109000082958 |           8 |     2 |          0 |          2 | 2016-11-09 19:31:47 |
| 3598633123171289 | 20161105000023403 | 20161109000083077 |           8 |     2 |          0 |          2 | 2016-11-09 19:31:51 |
| 3598633123171289 | 20161105000023403 | 20161109000083192 |           8 |     2 |          0 |          2 | 2016-11-09 19:31:54 |
| 3598633123171289 | 20161105000023403 | 20161109000083272 |           8 |     2 |          0 |          2 | 2016-11-09 19:31:55 |
| 3598633123171289 | 20161105000023403 | 20161109000083373 |           8 |     2 |          0 |          2 | 2016-11-09 19:31:56 |
| 3598633123171289 | 20161105000023403 | 20161109000083458 |           8 |     2 |          0 |          2 | 2016-11-09 19:31:57 |
| 3894077481754898 | 20161105000023403 | 20161109000083557 |           8 |     2 |          0 |          2 | 2016-11-09 19:32:01 |
| 3894077481754898 | 20161105000023403 | 20161109000083646 |           8 |     2 |          0 |          2 | 2016-11-09 19:32:02 |
| 3894077481754898 | 20161105000023403 | 20161109000083786 |           8 |     2 |          0 |          2 | 2016-11-09 19:32:04 |
| 3894077481754898 | 20161105000023403 | 20161109000083872 |           8 |     2 |          0 |          2 | 2016-11-09 19:32:05 |
| 3894077481754898 | 20161105000023403 | 20161109000083973 |           8 |     2 |          0 |          2 | 2016-11-09 19:32:06 |
| 3894077481754898 | 20161105000023403 | 20161109000084058 |           8 |     2 |          0 |          2 | 2016-11-09 19:32:07 |
| 3894077481754898 | 20161105000023403 | 20161109000084196 |           8 |     2 |          0 |          2 | 2016-11-09 19:32:08 |
| 3677212231754860 | 20161105000023403 | 20161109000084262 |           8 |     2 |          0 |          2 | 2016-11-09 19:32:09 |
| 3677212231754860 | 20161105000023403 | 20161109000084377 |           8 |     2 |          0 |          2 | 2016-11-09 19:32:10 |
| 3677212231754860 | 20161105000023403 | 20161109000084464 |           8 |     2 |          0 |          2 | 2016-11-09 19:32:11 |
| 3677212231754860 | 20161105000023403 | 20161109000084546 |           8 |     2 |          0 |          2 | 2016-11-09 19:32:11 |
| 3677212231754860 | 20161105000023403 | 20161109000084638 |           8 |     2 |          0 |          2 | 2016-11-09 19:32:12 |
| 3677212231754860 | 20161105000023403 | 20161109000084786 |           8 |     2 |          0 |          2 | 2016-11-09 19:32:13 |
